1	1000	0	0	0	0	1	2	7	15	25	30
2	1001	0	0	0	0	1	1	7	12	28	31
3	1002	0	0	0	0	1	1	6	15	28	29
4	1003	0	0	0	0	1	1	7	15	26	30
5	1004	0	0	0	0	0	0	6	20	24	30
6	1005	0	0	0	0	0	0	4	23	28	25
7	1006	0	0	0	0	0	0	3	20	27	30
8	1007	0	0	0	0	0	2	10	15	25	28
9	1008	0	0	0	0	1	4	10	19	20	26
10	1009	0	0	0	0	0	9	9	10	22	30
11	1010	0	0	0	0	0	1	8	18	25	28
12	1011	0	0	0	0	1	2	5	19	28	25
13	1012	0	0	0	0	0	1	5	21	28	25
14	1013	0	0	0	0	0	1	2	23	28	26
15	1014	0	0	0	0	0	2	5	21	27	25
16	1015	0	0	0	0	0	1	9	22	28	20
17	1016	0	0	0	0	0	2	5	25	27	21
18	1017	0	0	0	0	0	5	15	17	25	18
19	1018	0	0	0	0	0	0	19	21	25	15
20	1019	0	0	0	0	0	2	18	21	25	14
21	1020	0	0	0	0	0	1	15	25	26	13
22	1021	0	0	0	0	0	4	14	24	25	13
23	1022	0	0	0	1	1	9	15	19	20	15
24	1023	0	0	0	2	2	10	12	18	20	16
25	1024	0	0	0	0	0	1	16	28	25	10
26	1025	0	0	0	0	0	2	17	28	24	9
27	1026	0	0	0	1	4	10	16	25	15	9
28	1027	0	0	1	2	3	7	18	24	20	5
29	1028	0	1	2	2	5	7	14	25	15	9
30	1029	0	2	3	5	6	7	15	25	10	7
31	1030	0	0	0	0	0	0	0	5	30	45
32	1031	0	0	0	0	0	0	5	15	20	40
33	1032	0	0	0	0	0	0	8	15	18	39
34	1033	0	0	0	2	5	6	7	8	10	42
35	1034	0	0	0	0	0	0	11	14	15	40
36	1035	0	0	0	0	0	2	8	13	15	42
37	1036	0	0	0	2	5	6	7	8	10	42
38	1037	0	0	0	0	0	0	0	20	25	35
39	1038	0	0	0	0	0	1	2	22	25	30
40	1039	0	0	0	0	1	4	10	15	22	28
41	1040	0	0	2	0	0	0	8	20	28	22
42	1041	0	0	0	0	0	0	19	28	18	15
43	1042	0	0	0	0	0	10	16	18	20	16
44	1043	0	0	0	0	2	5	17	28	18	10
45	1044	0	0	0	0	1	4	22	27	21	5
46	1045	0	0	0	0	3	10	20	25	15	7
47	1046	0	0	4	8	10	16	19	15	5	3
48	1047	0	0	4	8	10	15	18	15	7	3
49	1048	0	0	4	8	10	14	18	16	7	3
50	1049	0	0	5	8	15	20	11	9	7	5
51	1050	0	0	5	8	14	21	11	9	7	5
52	1051	0	0	5	7	16	20	11	9	7	5
53	1052	0	0	4	8	10	15	18	14	7	4
54	1053	0	0	0	0	0	1	3	7	29	40
55	1054	0	0	0	0	1	2	3	10	25	39
56	1055	0	0	0	0	2	2	5	7	27	37
57	1056	0	0	0	0	0	1	3	7	29	40
58	1057	0	0	0	0	0	1	3	10	28	38
59	1058	0	0	0	0	0	1	2	11	29	37
60	1059	0	0	0	0	1	2	4	7	27	39
61	1060	0	0	0	0	0	1	4	7	30	38
62	1061	0	0	0	0	0	1	4	10	35	30
63	1062	0	0	0	0	1	1	7	21	30	20
64	1063	0	0	0	0	2	2	7	21	28	20
65	1064	0	0	0	0	1	1	7	21	30	20
66	1065	0	0	0	0	1	1	8	21	29	20
67	1066	0	0	0	0	1	1	9	21	27	21
68	1067	0	0	0	0	1	1	19	29	20	10
69	1068	0	0	0	0	1	5	18	28	18	10
70	1069	0	0	3	10	29	20	10	5	3	0
71	1070	0	0	4	11	27	20	10	5	3	0
72	1071	0	0	3	11	28	20	10	5	3	0
73	1072	0	0	3	13	26	20	10	5	3	0
74	1073	0	0	3	12	27	20	10	5	3	0
75	1074	0	0	3	11	29	20	10	4	3	0
76	1075	0	0	4	11	27	20	10	5	3	0
77	1076	0	0	0	0	0	1	10	19	30	20
78	1077	0	0	0	0	0	3	10	19	29	19
79	1078	0	0	0	0	0	4	8	19	29	20
80	1079	0	0	0	0	0	1	13	19	27	20
81	1080	0	0	0	0	0	1	10	19	31	19
82	1081	0	0	0	0	2	5	15	25	18	15
83	1082	0	0	0	0	0	0	13	19	28	20
84	1083	0	0	0	0	0	1	4	27	29	19
85	1084	0	0	0	0	0	1	5	25	29	20
86	1085	0	0	0	0	0	2	19	30	20	9
87	1086	0	0	0	0	0	2	19	29	20	10
88	1087	0	0	0	0	0	3	20	28	20	9
89	1088	0	0	0	0	0	2	19	30	20	9
90	1089	0	0	0	0	0	5	19	27	20	9
91	1090	0	0	0	5	19	27	20	9	0	0
92	1091	0	0	0	7	19	25	20	9	0	0
93	1092	0	4	7	20	24	16	9	0	0	0
94	1093	0	4	7	21	23	16	9	0	0	0
95	1094	0	4	10	18	22	17	9	0	0	0
96	1095	0	4	10	17	25	16	8	0	0	0
97	1096	0	3	11	18	24	17	7	0	0	0
98	1097	0	4	11	15	27	17	6	0	0	0
99	1098	0	5	12	16	26	16	5	0	0	0
100	1099	0	0	0	0	1	1	23	30	24	1
101	1100	0	0	0	1	4	5	21	28	21	0
102	1101	0	0	0	2	3	3	21	29	22	0
103	1102	0	0	0	0	4	6	19	30	20	1
104	1103	0	0	0	1	5	7	18	29	18	2
105	1104	0	0	0	2	4	6	18	28	20	2
106	1105	0	0	0	2	4	5	17	29	21	2
107	1106	0	0	0	0	3	3	18	32	23	1
108	1107	0	0	0	2	2	18	32	23	1	2
109	1108	0	0	0	2	2	19	31	23	1	2
110	1109	0	0	0	3	3	18	32	21	1	2
111	1110	0	0	0	2	3	18	33	22	2	0
112	1111	0	0	0	2	5	19	27	25	2	0
113	1112	0	0	0	1	10	22	26	20	1	0
114	1113	0	0	0	2	10	24	27	16	1	0
115	1114	0	0	2	9	25	27	16	1	0	0
116	1115	0	2	9	25	27	16	1	0	0	0
117	1116	0	2	12	23	26	15	2	0	0	0
118	1117	1	5	15	20	25	12	2	0	0	0
119	1118	5	15	19	26	12	2	1	0	0	0
120	1119	4	16	20	27	10	2	1	0	0	0
121	1120	0	6	17	20	25	9	2	1	0	0
122	1121	0	5	13	28	23	7	2	1	1	0
123	1122	0	0	0	2	5	19	27	24	2	1
124	1123	0	0	0	3	4	18	29	23	2	1
125	1124	0	0	0	2	5	17	28	25	2	1
126	1125	0	0	1	2	6	16	29	22	2	2
127	1126	0	0	0	2	4	18	30	24	1	1
128	1127	0	0	1	2	3	17	27	27	2	1
129	1128	0	0	0	1	4	19	28	26	1	1
130	1129	0	0	0	1	6	18	31	22	1	1
131	1130	0	0	1	6	18	31	22	2	0	0
132	1131	0	0	2	5	17	28	25	3	0	0
133	1132	0	0	1	6	19	30	22	2	0	0
134	1133	0	0	0	0	10	35	30	5	0	0
135	1134	0	0	1	8	21	30	20	0	0	0
136	1135	0	3	5	10	24	28	10	0	0	0
137	1136	3	4	9	10	26	22	5	1	0	0
138	1137	3	4	9	10	27	21	5	1	0	0
139	1138	0	5	10	10	25	21	7	2	0	0
140	1139	5	9	10	22	24	10	0	0	0	0
141	1140	4	10	11	21	25	9	0	0	0	0
142	1141	10	11	21	25	9	4	0	0	0	0
143	1142	4	5	18	28	15	5	4	1	0	0
144	1143	5	7	17	27	18	5	1	0	0	0
145	1144	0	5	7	18	27	18	5	0	0	0
146	1145	0	0	0	0	1	4	19	28	26	2
147	1146	0	0	0	0	4	10	18	25	20	3
148	1147	0	0	0	0	2	4	16	27	26	5
149	1148	0	0	0	1	3	4	20	26	22	4
150	1149	0	0	0	0	4	4	17	28	25	2
151	1150	0	0	0	0	5	4	19	29	20	3
152	1151	0	0	0	0	1	4	17	30	26	2
153	1152	0	0	0	1	2	4	18	28	25	2
154	1153	0	1	1	18	31	28	1	0	0	0
155	1154	1	1	2	22	28	24	2	0	0	0
156	1155	1	1	2	21	27	22	5	1	0	0
157	1156	0	1	10	20	28	21	0	0	0	0
158	1157	0	3	8	18	30	21	0	0	0	0
159	1158	1	10	20	28	21	0	0	0	0	0
160	1159	2	4	21	26	21	6	0	0	0	0
161	1160	2	4	20	27	21	6	0	0	0	0
162	1161	2	5	20	28	21	4	0	0	0	0
163	1162	2	4	20	27	21	6	0	0	0	0
164	1163	2	3	20	27	20	6	1	1	0	0
165	1164	2	4	19	29	20	6	0	0	0	0
166	1165	2	4	20	27	21	6	0	0	0	0
167	1166	2	5	18	30	19	6	0	0	0	0
168	1167	2	3	19	32	18	6	0	0	0	0
169	1168	0	0	1	2	22	30	25	0	0	0
170	1169	0	0	1	1	21	31	26	0	0	0
171	1170	0	0	1	3	20	32	24	0	0	0
172	1171	0	0	2	5	19	30	24	0	0	0
173	1172	0	1	2	3	22	31	21	0	0	0
174	1173	0	0	2	4	20	30	24	0	0	0
175	1174	0	0	1	3	23	31	20	2	0	0
176	1175	0	0	1	2	24	31	22	0	0	0
177	1176	0	1	2	24	31	21	1	0	0	0
178	1177	0	1	4	20	30	23	2	0	0	0
179	1178	0	1	2	22	35	20	0	0	0	0
180	1179	0	0	1	2	22	35	20	0	0	0
181	1180	1	4	20	30	23	2	0	0	0	0
182	1181	1	4	20	28	25	2	0	0	0	0
183	1182	1	3	21	29	24	2	0	0	0	0
184	1183	1	14	22	28	15	0	0	0	0	0
185	1184	1	13	23	27	16	0	0	0	0	0
186	1185	3	15	22	25	15	0	0	0	0	0
187	1186	3	15	20	27	15	0	0	0	0	0
188	1187	3	15	22	26	14	0	0	0	0	0
189	1188	3	16	22	28	11	0	0	0	0	0
190	1189	3	14	23	30	10	0	0	0	0	0
191	1190	4	13	21	27	13	2	0	0	0	0
192	1191	0	4	12	17	27	20	0	0	0	0
193	1192	0	4	12	15	29	20	0	0	0	0
194	1193	0	4	15	20	26	12	3	0	0	0
195	1194	1	3	13	16	27	18	2	0	0	0
196	1195	0	4	10	21	29	13	3	0	0	0
197	1196	0	4	13	18	27	17	1	0	0	0
198	1197	0	3	13	18	29	15	2	0	0	0
199	1198	1	4	10	17	27	17	4	0	0	0
200	1199	2	15	20	30	10	3	0	0	0	0
201	1200	5	10	19	28	11	6	1	0	0	0
202	1201	6	7	22	29	10	4	2	0	0	0
203	1202	0	0	3	23	30	24	0	0	0	0
204	1203	6	15	23	29	7	0	0	0	0	0
205	1204	0	16	24	30	9	1	0	0	0	0
206	1205	1	15	20	28	16	0	0	0	0	0
207	1206	5	14	19	27	10	5	0	0	0	0
208	1207	2	9	26	39	4	0	0	0	0	0
209	1208	3	15	23	29	10	0	0	0	0	0
210	1209	2	14	24	31	9	0	0	0	0	0
211	1210	3	7	25	28	17	0	0	0	0	0
212	1211	2	9	21	27	21	0	0	0	0	0
213	1212	1	10	20	28	21	0	0	0	0	0
214	1213	1	15	20	26	18	0	0	0	0	0
215	1214	1	2	11	17	20	18	7	4	0	0
216	1215	5	8	10	14	18	15	6	3	1	0
217	1216	3	8	12	14	19	14	6	4	0	0
218	1217	5	8	11	13	20	13	5	4	1	0
219	1218	0	8	10	16	21	17	4	3	1	0
220	1219	0	8	8	13	23	18	6	4	0	0
221	1220	5	8	10	17	22	16	2	0	0	0
222	1221	0	7	8	12	20	15	10	8	0	0
223	1222	3	5	23	28	20	1	0	0	0	0
224	1223	5	10	25	30	10	0	0	0	0	0
225	1224	2	12	26	32	8	0	0	0	0	0
226	1225	0	5	8	17	30	20	0	0	0	0
227	1226	11	25	31	13	0	0	0	0	0	0
228	1227	12	23	30	15	0	0	0	0	0	0
229	1228	11	22	35	12	0	0	0	0	0	0
230	1229	10	23	32	15	0	0	0	0	0	0
231	1230	13	26	29	12	0	0	0	0	0	0
232	1231	12	25	32	11	0	0	0	0	0	0
233	1232	12	25	29	14	0	0	0	0	0	0
234	1233	12	26	32	10	0	0	0	0	0	0
235	1234	16	22	28	14	0	0	0	0	0	0
236	1235	12	23	32	13	0	0	0	0	0	0
237	1236	16	25	29	10	0	0	0	0	0	0
238	1237	9	20	30	20	1	0	0	0	0	0
239	1238	5	25	28	21	1	0	0	0	0	0
240	1239	7	24	29	20	0	0	0	0	0	0
241	1240	8	21	30	21	0	0	0	0	0	0
242	1241	3	23	29	25	0	0	0	0	0	0
243	1242	2	25	31	22	0	0	0	0	0	0
244	1243	5	24	30	21	0	0	0	0	0	0
245	1244	6	24	27	23	0	0	0	0	0	0
246	1245	20	32	25	3	0	0	0	0	0	0
247	1246	23	31	26	0	0	0	0	0	0	0
248	1247	21	28	22	9	0	0	0	0	0	0
249	1248	20	29	24	7	0	0	0	0	0	0
250	1249	25	32	23	0	0	0	0	0	0	0
251	1250	10	26	30	14	0	0	0	0	0	0
252	1251	20	30	23	7	0	0	0	0	0	0
253	1252	21	31	21	6	1	0	0	0	0	0
254	1253	22	29	22	7	0	0	0	0	0	0
255	1254	23	30	23	4	0	0	0	0	0	0
256	1255	21	28	24	7	0	0	0	0	0	0
257	1256	23	32	22	3	0	0	0	0	0	0
258	1257	21	29	21	9	0	0	0	0	0	0
259	1258	22	30	19	9	0	0	0	0	0	0
260	1259	23	29	20	8	0	0	0	0	0	0
261	1260	18	28	25	9	0	0	0	0	0	0
262	1261	20	35	22	3	0	0	0	0	0	0
263	1262	25	29	23	3	0	0	0	0	0	0
264	1263	22	31	25	2	0	0	0	0	0	0
265	1264	23	29	23	5	0	0	0	0	0	0
266	1265	19	30	21	10	0	0	0	0	0	0
267	1266	0	0	0	0	0	0	0	15	30	35
268	1267	28	30	21	1	0	0	0	0	0	0
269	1268	20	28	27	5	0	0	0	0	0	0
270	1269	21	30	26	3	0	0	0	0	0	0
271	1270	22	27	25	6	0	0	0	0	0	0
272	1271	26	29	23	2	0	0	0	0	0	0
273	1272	25	29	21	5	0	0	0	0	0	0
274	1273	27	29	24	0	0	0	0	0	0	0
275	1274	28	31	21	0	0	0	0	0	0	0
276	1275	29	30	21	0	0	0	0	0	0	0
277	1276	23	35	22	0	0	0	0	0	0	0
278	1277	22	33	21	4	0	0	0	0	0	0
279	1278	21	35	22	2	0	0	0	0	0	0
280	1279	20	30	23	7	0	0	0	0	0	0
281	1280	23	32	25	0	0	0	0	0	0	0
282	1281	21	29	19	11	0	0	0	0	0	0
283	1282	18	30	18	14	0	0	0	0	0	0
284	1283	17	28	19	10	6	0	0	0	0	0
285	1284	28	31	20	1	0	0	0	0	0	0
286	1285	21	31	21	7	0	0	0	0	0	0
287	1286	18	29	17	10	6	0	0	0	0	0
288	1287	22	32	20	6	0	0	0	0	0	0
289	1288	19	30	21	8	2	0	0	0	0	0
290	1289	22	31	22	5	0	0	0	0	0	0
291	1290	0	0	1	21	30	28	0	0	0	0
292	1291	0	0	1	22	28	20	9	0	0	0
293	1292	0	0	0	21	35	20	4	0	0	0
294	1293	0	0	0	23	29	21	7	0	0	0
295	1294	0	0	0	21	32	19	8	0	0	0
296	1295	0	0	0	22	32	25	1	0	0	0
297	1296	0	0	0	20	35	23	2	0	0	0
298	1297	0	0	2	21	29	19	9	0	0	0
299	1298	0	0	2	19	31	20	8	0	0	0
300	1299	0	0	1	20	30	19	10	0	0	0
301	1300	0	1	0	1	3	35	28	11	1	0
302	1301	0	1	0	1	9	32	25	10	2	0
303	1302	0	1	2	3	5	30	24	11	4	0
304	1303	0	1	0	2	9	29	23	16	0	0
305	1304	0	1	0	1	1	35	27	15	0	0
306	1305	0	1	0	1	0	39	26	13	0	0
307	1306	0	1	0	1	6	35	25	12	0	0
308	1307	0	1	0	1	9	31	27	11	0	0
309	1308	0	1	0	1	5	30	26	17	0	0
310	1309	0	1	0	5	10	28	22	14	0	0
311	1310	0	1	0	1	13	29	21	15	0	0
312	1311	0	1	0	1	13	32	27	6	0	0
313	1312	0	1	0	1	9	33	26	10	0	0
314	1313	0	0	0	0	2	20	32	20	6	0
315	1314	0	0	0	0	3	21	30	21	5	0
316	1315	0	0	0	0	1	22	32	22	3	0
317	1316	0	0	0	0	2	20	34	21	3	0
318	1317	0	0	0	0	1	22	30	23	4	0
319	1318	0	0	0	0	1	23	31	23	2	0
320	1319	0	0	0	0	3	20	29	19	9	0
321	1320	0	0	0	0	1	22	32	24	1	0
322	1321	0	0	0	0	2	21	29	20	8	0
323	1322	0	0	0	0	3	20	28	19	10	0
324	1323	0	0	0	0	1	1	8	19	30	21
325	1324	0	0	0	0	1	1	11	19	28	20
326	1325	0	0	0	0	1	1	5	20	31	22
327	1326	0	0	0	0	1	1	5	21	29	23
328	1327	0	0	0	0	1	1	3	22	32	21
329	1328	0	0	0	0	1	1	9	19	29	21
330	1329	0	0	0	0	1	1	1	22	31	24
331	1330	0	0	0	0	1	1	3	21	32	22
332	1331	0	0	0	0	1	2	9	19	30	19
333	1332	0	0	0	0	1	1	5	21	32	20
334	1333	0	0	0	0	1	1	5	20	32	21
335	1334	0	0	0	0	1	1	1	20	35	22
336	1335	0	0	0	0	1	2	10	19	29	19
337	1336	0	0	0	0	0	0	0	23	33	24
338	1337	0	0	0	0	0	0	6	22	32	20
339	1338	0	0	0	0	0	0	6	21	31	22
340	1339	0	0	0	0	0	0	8	22	29	21
341	1340	0	0	0	0	0	0	3	18	35	24
342	1341	0	0	0	0	0	0	8	21	30	21
343	1342	0	0	0	0	0	0	7	22	29	22
344	1343	0	0	0	0	0	0	8	21	30	21
345	1344	0	0	0	0	0	0	3	21	33	23
346	1345	0	0	0	0	0	0	5	20	34	21
347	1346	0	0	0	0	0	0	1	4	35	40
348	1347	0	0	0	0	0	0	2	18	22	38
349	1348	0	0	0	0	0	0	1	18	21	40
350	1349	0	0	0	0	0	0	8	16	22	34
351	1350	0	0	0	0	0	0	6	17	22	35
352	1351	0	0	0	0	0	2	8	18	20	32
353	1352	0	0	0	0	0	0	6	19	21	34
354	1353	0	0	0	0	0	2	8	18	22	30
355	1354	0	0	0	0	0	0	8	18	21	33
356	1355	0	0	0	0	0	0	1	13	24	42
357	1356	0	0	0	0	0	0	6	13	21	40
358	1357	0	0	0	0	0	0	0	25	20	35
359	1358	0	0	0	0	0	0	6	10	25	39
360	1359	0	0	0	0	5	19	30	21	4	1
361	1360	0	0	0	0	4	21	33	20	1	1
362	1361	0	0	0	0	3	23	29	23	1	1
363	1362	0	0	0	0	4	22	32	20	1	1
364	1363	0	0	0	0	8	21	30	19	1	1
365	1364	0	0	0	0	2	22	34	20	1	1
366	1365	0	0	0	0	6	23	30	19	1	1
367	1366	0	0	0	0	5	20	31	22	1	1
368	1367	0	0	0	0	10	19	29	19	2	1
369	1368	0	0	0	2	4	21	28	18	5	2
370	1369	0	0	0	1	4	24	29	20	1	1
371	1370	0	0	0	4	5	22	31	16	1	1
372	1371	0	0	0	6	7	20	30	15	1	1
373	1372	0	0	0	0	7	19	31	21	1	1
374	1373	0	0	0	1	6	20	29	22	1	1
375	1374	0	0	0	0	12	17	28	21	1	1
376	1375	0	0	0	0	0	23	35	20	1	1
377	1376	0	0	0	0	4	23	32	19	1	1
378	1377	0	0	0	0	6	23	31	18	1	1
379	1378	0	0	0	0	7	22	29	20	1	1
380	1379	0	0	0	0	5	23	29	21	1	1
381	1380	0	0	0	0	3	22	31	22	1	1
382	1381	0	0	0	0	2	20	32	24	1	1
383	1382	0	0	3	5	9	20	28	10	5	0
384	1383	0	2	4	5	8	19	26	12	4	0
385	1384	2	3	4	5	7	18	25	11	5	0
386	1385	3	4	5	6	8	19	22	10	3	0
387	1386	0	0	5	7	10	17	23	12	6	0
388	1387	1	3	3	7	9	17	20	13	7	0
389	1388	0	1	4	6	8	18	25	10	8	0
390	1389	0	0	4	7	9	18	24	12	6	0
391	1390	0	1	4	6	10	18	22	12	7	0
392	1391	0	4	5	6	7	19	21	10	8	0
393	1392	0	0	3	16	19	28	9	5	0	0
394	1393	0	0	0	16	20	32	12	0	0	0
395	1394	0	0	0	15	20	31	14	0	0	0
396	1395	0	0	0	18	21	30	11	0	0	0
397	1396	0	0	4	16	19	29	10	2	0	0
398	1397	0	0	2	17	20	28	9	4	0	0
399	1398	0	0	0	18	22	27	13	0	0	0
400	1399	0	0	0	16	21	29	12	2	0	0
401	1400	0	0	14	19	29	12	6	0	0	0
402	1401	0	0	13	20	28	14	5	0	0	0
403	1402	0	0	9	23	29	15	4	0	0	0
404	1403	0	0	9	24	31	13	3	0	0	0
405	1404	0	0	9	23	31	13	4	0	0	0
406	1405	0	0	5	25	30	15	5	0	0	0
407	1406	0	0	5	26	31	15	3	0	0	0
408	1407	0	0	14	20	29	12	5	0	0	0
409	1408	0	0	12	21	29	12	6	0	0	0
410	1409	0	0	12	20	30	14	4	0	0	0
411	1410	0	0	9	20	32	12	7	0	0	0
412	1411	0	4	12	21	28	11	4	0	0	0
413	1412	0	1	8	20	29	15	7	0	0	0
414	1413	0	0	8	22	31	14	5	0	0	0
415	1414	0	0	12	21	30	13	4	0	0	0
416	1415	0	0	13	25	29	13	0	0	0	0
417	1416	0	6	12	23	30	9	0	0	0	0
418	1417	0	7	13	21	29	10	0	0	0	0
419	1418	0	0	14	23	31	12	0	0	0	0
420	1419	0	0	13	25	30	12	0	0	0	0
421	1420	0	0	12	26	29	13	0	0	0	0
422	1421	0	0	12	26	30	12	0	0	0	0
423	1422	0	3	20	36	18	3	0	0	0	0
424	1423	0	2	13	22	29	14	0	0	0	0
425	1424	0	5	13	21	28	13	0	0	0	0
426	1425	0	0	9	26	31	14	0	0	0	0
427	1426	0	0	10	25	30	15	0	0	0	0
428	1427	0	2	13	21	29	15	0	0	0	0
429	1428	0	0	0	0	0	0	0	10	30	40
430	1429	0	0	0	0	0	0	0	5	34	41
431	1430	0	0	0	0	0	0	12	1	32	35
